ID,Species,Taxid,RefID
SRR15115265.11149864,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115265.11149864,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115265.11150059,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11150059,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11150059,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11150059,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11164955,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.11164955,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.11164955,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.11164955,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.11220643,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.11220643,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.11220643,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.11220643,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.11296423,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.11296423,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.11298655,Pseudomonas_tolaasii,29442,NZ_CP020369.1
SRR15115265.1130828,Ralstonia_insidiosa,190721,NZ_CP016023.1
SRR15115265.1130828,Ralstonia_insidiosa,190721,NZ_CP016023.1
SRR15115265.11479400,Pseudomonas_putida,303,NZ_LR134299.1
SRR15115265.11479400,Pseudomonas_putida,303,NZ_LR134299.1
SRR15115265.11483418,Pseudomonas_putida,303,NZ_LT799039.1
SRR15115265.11518075,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.11518076,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.11556470,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115265.11556470,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115265.11556470,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115265.11556470,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115265.1160228,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.1160228,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.1160228,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.1160228,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.11681255,Burkholderia_contaminans,488447,NZ_CP028807.1
SRR15115265.11681255,Burkholderia_contaminans,488447,NZ_CP028807.1
SRR15115265.11726851,Sphingomonas_paucimobilis,13689,NZ_CP035765.1
SRR15115265.11726851,Sphingomonas_paucimobilis,13689,NZ_CP035765.1
SRR15115265.11726851,Sphingomonas_paucimobilis,13689,NZ_CP035765.1
SRR15115265.11726851,Sphingomonas_paucimobilis,13689,NZ_CP035765.1
SRR15115265.11736717,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11736717,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11736717,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11736717,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.11785899,Sphingomonas_paucimobilis,13689,NZ_CP035765.1
SRR15115265.1180889,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1180889,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1180889,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1180889,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1181155,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1181155,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1181155,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.1181155,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.11918754,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.11918754,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.11919036,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.11919036,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.12001898,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.12001898,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.121394,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.121394,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.1216403,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.1216403,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.12188180,Cutibacterium_acnes,1747,NZ_AP022845.1
SRR15115265.12188180,Cutibacterium_acnes,1747,NZ_AP022845.1
SRR15115265.12203265,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.12203265,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.12203265,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.12203265,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.12207388,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.12207388,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.12207388,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.12207388,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.12215846,Ralstonia_insidiosa,190721,NZ_CP016023.1
SRR15115265.12215846,Ralstonia_insidiosa,190721,NZ_CP016023.1
SRR15115265.12266830,Pantoea_agglomerans,549,NZ_CP048033.1
SRR15115265.12266830,Pantoea_agglomerans,549,NZ_CP048033.1
SRR15115265.12266830,Pantoea_agglomerans,549,NZ_CP048033.1
SRR15115265.12266830,Pantoea_agglomerans,549,NZ_CP048033.1
SRR15115265.12306607,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.12306607,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.12386804,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115265.12449953,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.12449953,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.12449953,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.12449953,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.12778004,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.12778004,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.12778004,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.12778004,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.12778056,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115265.12778056,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115265.12778056,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115265.12778056,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115265.12792913,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.12792913,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.1282840,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.1282840,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.1282840,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.1282840,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.12883053,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.12883053,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.13022671,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.13022671,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.13022671,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.13022671,Cutibacterium_acnes,1747,NZ_AP022844.1
SRR15115265.13070441,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.13070441,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.13070441,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.13070441,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.1311558,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.1311558,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.13186200,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13186200,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13186200,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13186200,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13187721,Limnobacter_sp._SAORIC-580,2732163,NZ_CP053084.1
SRR15115265.13187721,Limnobacter_sp._SAORIC-580,2732163,NZ_CP053084.1
SRR15115265.13254332,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13254332,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13254649,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115265.13363990,Brevundimonas_sp._Bb-A,2560058,NZ_CP045456.1
SRR15115265.13363990,Brevundimonas_sp._Bb-A,2560058,NZ_CP045456.1
SRR15115265.13364220,Brevundimonas_sp._Bb-A,2560058,NZ_CP045456.1
SRR15115265.13383715,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115265.13383715,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115265.13434134,Stenotrophomonas_maltophilia,40324,NZ_CP040433.1
SRR15115265.13434134,Stenotrophomonas_maltophilia,40324,NZ_CP040433.1
SRR15115265.13441295,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115265.13441295,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115265.13441295,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115265.13441295,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115265.13469033,Methylobacterium_brachiatum,269660,NZ_CP033232.1
SRR15115265.13469033,Methylobacterium_brachiatum,269660,NZ_CP033232.1
SRR15115265.13469033,Methylobacterium_brachiatum,269660,NZ_CP033232.1
SRR15115265.13469033,Methylobacterium_brachiatum,269660,NZ_CP033232.1
SRR15115265.13473616,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.13473616,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.13474683,Stenotrophomonas_maltophilia,40324,NZ_CP028899.1
SRR15115265.13474683,Stenotrophomonas_maltophilia,40324,NZ_CP028899.1
SRR15115265.13568651,Cutibacterium_acnes,1747,NZ_AP022845.1
SRR15115265.13568651,Cutibacterium_acnes,1747,NZ_AP022845.1
SRR15115265.13580611,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115265.13591088,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.13652516,Stenotrophomonas_maltophilia,40324,NZ_LR134324.1
SRR15115265.13652516,Stenotrophomonas_maltophilia,40324,NZ_LR134324.1
SRR15115265.13773170,Pseudomonas_aeruginosa,287,NZ_CP022002.1
SRR15115265.13773170,Pseudomonas_aeruginosa,287,NZ_CP022002.1
SRR15115265.13773170,Pseudomonas_aeruginosa,287,NZ_CP022002.1
SRR15115265.13773170,Pseudomonas_aeruginosa,287,NZ_CP022002.1
SRR15115265.13773565,Mycolicibacterium_phocaicum,319706,NZ_AP022616.1
SRR15115265.13773565,Mycolicibacterium_phocaicum,319706,NZ_AP022616.1
SRR15115265.13774151,Mycolicibacterium_phocaicum,319706,NZ_AP022616.1
SRR15115265.13819135,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.13819135,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.13819135,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.13819135,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.13842518,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115265.13842922,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.13842922,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.13842922,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.13842922,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.13946062,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.13946062,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115265.14011443,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14011443,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14011443,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14011443,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14026094,Methylomonas_clara,417,NZ_CP033953.1
SRR15115265.14026094,Methylomonas_clara,417,NZ_CP033953.1
SRR15115265.14026094,Methylomonas_clara,417,NZ_CP033953.1
SRR15115265.14026094,Methylomonas_clara,417,NZ_CP033953.1
SRR15115265.14033865,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.14033865,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.14058549,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14058549,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14058549,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14058549,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14066556,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14066556,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14066556,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14066556,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14071738,Cutibacterium_acnes,1747,NZ_AP019664.1
SRR15115265.14071738,Cutibacterium_acnes,1747,NZ_AP019664.1
SRR15115265.14108562,Pantoea_agglomerans,549,NZ_CP034469.1
SRR15115265.14108562,Pantoea_agglomerans,549,NZ_CP034469.1
SRR15115265.14108562,Pantoea_agglomerans,549,NZ_CP034469.1
SRR15115265.14108562,Pantoea_agglomerans,549,NZ_CP034469.1
SRR15115265.14112158,Pantoea_agglomerans,549,NZ_CP034474.1
SRR15115265.14112158,Pantoea_agglomerans,549,NZ_CP034474.1
SRR15115265.14112158,Pantoea_agglomerans,549,NZ_CP034474.1
SRR15115265.14112158,Pantoea_agglomerans,549,NZ_CP034474.1
SRR15115265.14115019,Clostridium_tetani,1513,NZ_CP027782.1
SRR15115265.14143942,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14143942,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.1423259,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.1423259,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115265.14296762,Brevundimonas_sp._Bb-A,2560058,NZ_CP045456.1
SRR15115265.14296762,Brevundimonas_sp._Bb-A,2560058,NZ_CP045456.1
SRR15115265.14329354,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.14329354,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.1434189,Sphingomonas_sp._LK11,1390395,NZ_CP013916.1
SRR15115265.1434189,Sphingomonas_sp._LK11,1390395,NZ_CP013916.1
SRR15115265.14642782,Pseudomonas_putida,303,NZ_LT707061.1
SRR15115265.14642782,Pseudomonas_putida,303,NZ_LT707061.1
SRR15115265.14645228,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.14645228,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.14645228,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.14645228,Pantoea_agglomerans,549,NZ_CP016889.1
SRR15115265.14645861,Cutibacterium_acnes,1747,NZ_CP012355.1
SRR15115265.14645861,Cutibacterium_acnes,1747,NZ_CP012355.1
SRR15115265.14887878,Cutibacterium_acnes,1747,NZ_CP012353.1
SRR15115265.14887878,Cutibacterium_acnes,1747,NZ_CP012353.1
SRR15115265.14915760,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.14915760,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.14915760,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.14915760,Stenotrophomonas_maltophilia,40324,NZ_CP025298.1
SRR15115265.14919208,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14919208,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115265.14959585,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14959585,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14959585,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14959585,Cutibacterium_acnes,1747,NZ_CP012351.1
SRR15115265.14973807,Rhodococcus_sp._PBTS_2,1653479,NZ_CP015220.1
SRR15115265.14973807,Rhodococcus_sp._PBTS_2,1653479,NZ_CP015220.1
SRR15115265.14981441,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115265.15031660,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.15031660,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.15031660,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.15031660,Acidovorax_sp._JMULE5,2518343,NZ_CP035951.1
SRR15115265.15089862,Burkholderia_contaminans,488447,NZ_CP042164.1
SRR15115265.15089862,Burkholderia_contaminans,488447,NZ_CP042164.1
SRR15115265.15089862,Burkholderia_contaminans,488447,NZ_CP042164.1
SRR15115265.15089862,Burkholderia_contaminans,488447,NZ_CP042164.1
SRR15115265.15115881,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.15115881,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.15115881,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.15115881,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.151397,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.151397,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.151397,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.151397,Cutibacterium_acnes,1747,NZ_CP012350.1
SRR15115265.15199854,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.15199854,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.15199854,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.15199854,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115265.15264007,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.15264007,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.15264007,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.15264007,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115265.15276692,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.15276692,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.15276692,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.15276692,Mycoplasma_hyorhinis,2100,NZ_CP016817.1
SRR15115265.15335860,Cutibacterium_acnes,1747,NZ_CP033842.1
SRR15115265.15373329,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15373329,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15373329,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15373329,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15374899,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15374899,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15374899,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15374899,Cutibacterium_acnes,1747,NZ_CP023676.1
SRR15115265.15407851,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.15407851,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.15407851,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.15407851,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115265.15474990,Rhodoferax_koreense,1842727,NZ_CP019236.1
SRR15115265.15474990,Rhodoferax_koreense,1842727,NZ_CP019236.1
SRR15115265.15529670,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115265.15529670,Aquabacterium_olei,1296669,NZ_CP029210.1
