ID,Species,Taxid,RefID
SRR15115264.19324839,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325021,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325021,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325118,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115264.19325892,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325892,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325892,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19325892,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19327146,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19327146,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19327146,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19327146,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19331550,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19331550,Curtobacterium_sp._Csp2,2495430,NZ_CP054593.1
SRR15115264.19331996,Xanthomonas_vesicatoria,56460,NZ_CP018470.1
